iso_code,country,date,owid_handwashing_facilities
PAK,Pakistan,2021-04-08,59.607
PAK,Pakistan,2021-04-09,59.607
PAK,Pakistan,2021-04-10,59.607
PAK,Pakistan,2021-04-11,59.607
PAK,Pakistan,2021-04-12,59.607
PAK,Pakistan,2021-04-13,59.607
PAK,Pakistan,2021-04-14,59.607
PAK,Pakistan,2021-04-15,59.607
PAK,Pakistan,2021-04-16,59.607
PAK,Pakistan,2021-04-17,59.607
PAK,Pakistan,2021-04-18,59.607
PAK,Pakistan,2021-04-19,59.607
PAK,Pakistan,2021-04-20,59.607
PAK,Pakistan,2021-04-21,59.607
PAK,Pakistan,2021-04-22,59.607
PAK,Pakistan,2021-04-23,59.607
PAK,Pakistan,2021-04-24,59.607
PAK,Pakistan,2021-04-25,59.607
PAK,Pakistan,2021-04-26,59.607
PAK,Pakistan,2021-04-27,59.607
PAK,Pakistan,2021-04-28,59.607
PAK,Pakistan,2021-04-29,59.607
PAK,Pakistan,2021-04-30,59.607
PAK,Pakistan,2021-05-01,59.607
PAK,Pakistan,2021-05-02,59.607
PHL,Philippines,2020-01-30,78.463
PHL,Philippines,2020-01-31,78.463
PHL,Philippines,2020-02-01,78.463
PHL,Philippines,2020-02-02,78.463
PHL,Philippines,2020-02-03,78.463
PHL,Philippines,2020-02-04,78.463
PHL,Philippines,2020-02-05,78.463
PHL,Philippines,2020-02-06,78.463
PHL,Philippines,2020-02-07,78.463
PHL,Philippines,2020-02-08,78.463
PHL,Philippines,2020-02-09,78.463
PHL,Philippines,2020-02-10,78.463
PHL,Philippines,2020-02-11,78.463
PHL,Philippines,2020-02-12,78.463
PHL,Philippines,2020-02-13,78.463
PHL,Philippines,2020-02-14,78.463
PHL,Philippines,2020-02-15,78.463
PHL,Philippines,2020-02-16,78.463
PHL,Philippines,2020-02-17,78.463
PHL,Philippines,2020-02-18,78.463
PHL,Philippines,2020-02-19,78.463
PHL,Philippines,2020-02-20,78.463
PHL,Philippines,2020-02-21,78.463
PHL,Philippines,2020-02-22,78.463
PHL,Philippines,2020-02-23,78.463
PHL,Philippines,2020-02-24,78.463
PHL,Philippines,2020-02-25,78.463
PHL,Philippines,2020-02-26,78.463
PHL,Philippines,2020-02-27,78.463
PHL,Philippines,2020-02-28,78.463
PHL,Philippines,2020-02-29,78.463
PHL,Philippines,2020-03-01,78.463
PHL,Philippines,2020-03-02,78.463
PHL,Philippines,2020-03-03,78.463
PHL,Philippines,2020-03-04,78.463
PHL,Philippines,2020-03-05,78.463
PHL,Philippines,2020-03-06,78.463
PHL,Philippines,2020-03-07,78.463
PHL,Philippines,2020-03-08,78.463
PHL,Philippines,2020-03-09,78.463
PHL,Philippines,2020-03-10,78.463
PHL,Philippines,2020-03-11,78.463
PHL,Philippines,2020-03-12,78.463
PHL,Philippines,2020-03-13,78.463
PHL,Philippines,2020-03-14,78.463
PHL,Philippines,2020-03-15,78.463
PHL,Philippines,2020-03-16,78.463
PHL,Philippines,2020-03-17,78.463
PHL,Philippines,2020-03-18,78.463
PHL,Philippines,2020-03-19,78.463
PHL,Philippines,2020-03-20,78.463
PHL,Philippines,2020-03-21,78.463
PHL,Philippines,2020-03-22,78.463
PHL,Philippines,2020-03-23,78.463
PHL,Philippines,2020-03-24,78.463
PHL,Philippines,2020-03-25,78.463
PHL,Philippines,2020-03-26,78.463
PHL,Philippines,2020-03-27,78.463
PHL,Philippines,2020-03-28,78.463
PHL,Philippines,2020-03-29,78.463
PHL,Philippines,2020-03-30,78.463
PHL,Philippines,2020-03-31,78.463
PHL,Philippines,2020-04-01,78.463
PHL,Philippines,2020-04-02,78.463
PHL,Philippines,2020-04-03,78.463
PHL,Philippines,2020-04-04,78.463
PHL,Philippines,2020-04-05,78.463
PHL,Philippines,2020-04-06,78.463
PHL,Philippines,2020-04-07,78.463
PHL,Philippines,2020-04-08,78.463
PHL,Philippines,2020-04-09,78.463
PHL,Philippines,2020-04-10,78.463
PHL,Philippines,2020-04-11,78.463
PHL,Philippines,2020-04-12,78.463
PHL,Philippines,2020-04-13,78.463
PHL,Philippines,2020-04-14,78.463
PHL,Philippines,2020-04-15,78.463
PHL,Philippines,2020-04-16,78.463
PHL,Philippines,2020-04-17,78.463
PHL,Philippines,2020-04-18,78.463
PHL,Philippines,2020-04-19,78.463
PHL,Philippines,2020-04-20,78.463
PHL,Philippines,2020-04-21,78.463
PHL,Philippines,2020-04-22,78.463
PHL,Philippines,2020-04-23,78.463
PHL,Philippines,2020-04-24,78.463
PHL,Philippines,2020-04-25,78.463
PHL,Philippines,2020-04-26,78.463
PHL,Philippines,2020-04-27,78.463
PHL,Philippines,2020-04-28,78.463
PHL,Philippines,2020-04-29,78.463
PHL,Philippines,2020-04-30,78.463
PHL,Philippines,2020-05-01,78.463
PHL,Philippines,2020-05-02,78.463
PHL,Philippines,2020-05-03,78.463
PHL,Philippines,2020-05-04,78.463
PHL,Philippines,2020-05-05,78.463
PHL,Philippines,2020-05-06,78.463
PHL,Philippines,2020-05-07,78.463
PHL,Philippines,2020-05-08,78.463
PHL,Philippines,2020-05-09,78.463
PHL,Philippines,2020-05-10,78.463
PHL,Philippines,2020-05-11,78.463
PHL,Philippines,2020-05-12,78.463
PHL,Philippines,2020-05-13,78.463
PHL,Philippines,2020-05-14,78.463
PHL,Philippines,2020-05-15,78.463
PHL,Philippines,2020-05-16,78.463
PHL,Philippines,2020-05-17,78.463
PHL,Philippines,2020-05-18,78.463
PHL,Philippines,2020-05-19,78.463
PHL,Philippines,2020-05-20,78.463
PHL,Philippines,2020-05-21,78.463
PHL,Philippines,2020-05-22,78.463
PHL,Philippines,2020-05-23,78.463
PHL,Philippines,2020-05-24,78.463
PHL,Philippines,2020-05-25,78.463
PHL,Philippines,2020-05-26,78.463
PHL,Philippines,2020-05-27,78.463
PHL,Philippines,2020-05-28,78.463
PHL,Philippines,2020-05-29,78.463
PHL,Philippines,2020-05-30,78.463
PHL,Philippines,2020-05-31,78.463
PHL,Philippines,2020-06-01,78.463
PHL,Philippines,2020-06-02,78.463
PHL,Philippines,2020-06-03,78.463
PHL,Philippines,2020-06-04,78.463
PHL,Philippines,2020-06-05,78.463
PHL,Philippines,2020-06-06,78.463
PHL,Philippines,2020-06-07,78.463
PHL,Philippines,2020-06-08,78.463
PHL,Philippines,2020-06-09,78.463
PHL,Philippines,2020-06-10,78.463
PHL,Philippines,2020-06-11,78.463
PHL,Philippines,2020-06-12,78.463
PHL,Philippines,2020-06-13,78.463
PHL,Philippines,2020-06-14,78.463
PHL,Philippines,2020-06-15,78.463
PHL,Philippines,2020-06-16,78.463
PHL,Philippines,2020-06-17,78.463
PHL,Philippines,2020-06-18,78.463
PHL,Philippines,2020-06-19,78.463
PHL,Philippines,2020-06-20,78.463
PHL,Philippines,2020-06-21,78.463
PHL,Philippines,2020-06-22,78.463
PHL,Philippines,2020-06-23,78.463
PHL,Philippines,2020-06-24,78.463
PHL,Philippines,2020-06-25,78.463
PHL,Philippines,2020-06-26,78.463
PHL,Philippines,2020-06-27,78.463
PHL,Philippines,2020-06-28,78.463
PHL,Philippines,2020-06-29,78.463
PHL,Philippines,2020-06-30,78.463
PHL,Philippines,2020-07-01,78.463
PHL,Philippines,2020-07-02,78.463
PHL,Philippines,2020-07-03,78.463
PHL,Philippines,2020-07-04,78.463
PHL,Philippines,2020-07-05,78.463
PHL,Philippines,2020-07-06,78.463
PHL,Philippines,2020-07-07,78.463
PHL,Philippines,2020-07-08,78.463
PHL,Philippines,2020-07-09,78.463
PHL,Philippines,2020-07-10,78.463
PHL,Philippines,2020-07-11,78.463
PHL,Philippines,2020-07-12,78.463
PHL,Philippines,2020-07-13,78.463
PHL,Philippines,2020-07-14,78.463
PHL,Philippines,2020-07-15,78.463
PHL,Philippines,2020-07-16,78.463
PHL,Philippines,2020-07-17,78.463
PHL,Philippines,2020-07-18,78.463
PHL,Philippines,2020-07-19,78.463
PHL,Philippines,2020-07-20,78.463
PHL,Philippines,2020-07-21,78.463
PHL,Philippines,2020-07-22,78.463
PHL,Philippines,2020-07-23,78.463
PHL,Philippines,2020-07-24,78.463
PHL,Philippines,2020-07-25,78.463
PHL,Philippines,2020-07-26,78.463
PHL,Philippines,2020-07-27,78.463
PHL,Philippines,2020-07-28,78.463
PHL,Philippines,2020-07-29,78.463
PHL,Philippines,2020-07-30,78.463
PHL,Philippines,2020-07-31,78.463
PHL,Philippines,2020-08-01,78.463
PHL,Philippines,2020-08-02,78.463
PHL,Philippines,2020-08-03,78.463
PHL,Philippines,2020-08-04,78.463
PHL,Philippines,2020-08-05,78.463
PHL,Philippines,2020-08-06,78.463
PHL,Philippines,2020-08-07,78.463
PHL,Philippines,2020-08-08,78.463
PHL,Philippines,2020-08-09,78.463
PHL,Philippines,2020-08-10,78.463
PHL,Philippines,2020-08-11,78.463
PHL,Philippines,2020-08-12,78.463
PHL,Philippines,2020-08-13,78.463
PHL,Philippines,2020-08-14,78.463
PHL,Philippines,2020-08-15,78.463
PHL,Philippines,2020-08-16,78.463
PHL,Philippines,2020-08-17,78.463
PHL,Philippines,2020-08-18,78.463
PHL,Philippines,2020-08-19,78.463
PHL,Philippines,2020-08-20,78.463
PHL,Philippines,2020-08-21,78.463
PHL,Philippines,2020-08-22,78.463
PHL,Philippines,2020-08-23,78.463
PHL,Philippines,2020-08-24,78.463
PHL,Philippines,2020-08-25,78.463
PHL,Philippines,2020-08-26,78.463
PHL,Philippines,2020-08-27,78.463
PHL,Philippines,2020-08-28,78.463
PHL,Philippines,2020-08-29,78.463
PHL,Philippines,2020-08-30,78.463
PHL,Philippines,2020-08-31,78.463
PHL,Philippines,2020-09-01,78.463
PHL,Philippines,2020-09-02,78.463
PHL,Philippines,2020-09-03,78.463
PHL,Philippines,2020-09-04,78.463
PHL,Philippines,2020-09-05,78.463
PHL,Philippines,2020-09-06,78.463
PHL,Philippines,2020-09-07,78.463
PHL,Philippines,2020-09-08,78.463
PHL,Philippines,2020-09-09,78.463
PHL,Philippines,2020-09-10,78.463
PHL,Philippines,2020-09-11,78.463
PHL,Philippines,2020-09-12,78.463
PHL,Philippines,2020-09-13,78.463
PHL,Philippines,2020-09-14,78.463
PHL,Philippines,2020-09-15,78.463
PHL,Philippines,2020-09-16,78.463
PHL,Philippines,2020-09-17,78.463
PHL,Philippines,2020-09-18,78.463
PHL,Philippines,2020-09-19,78.463
PHL,Philippines,2020-09-20,78.463
PHL,Philippines,2020-09-21,78.463
PHL,Philippines,2020-09-22,78.463
PHL,Philippines,2020-09-23,78.463
PHL,Philippines,2020-09-24,78.463
PHL,Philippines,2020-09-25,78.463
PHL,Philippines,2020-09-26,78.463
PHL,Philippines,2020-09-27,78.463
PHL,Philippines,2020-09-28,78.463
PHL,Philippines,2020-09-29,78.463
PHL,Philippines,2020-09-30,78.463
PHL,Philippines,2020-10-01,78.463
PHL,Philippines,2020-10-02,78.463
PHL,Philippines,2020-10-03,78.463
PHL,Philippines,2020-10-04,78.463
PHL,Philippines,2020-10-05,78.463
PHL,Philippines,2020-10-06,78.463
PHL,Philippines,2020-10-07,78.463
PHL,Philippines,2020-10-08,78.463
PHL,Philippines,2020-10-09,78.463
PHL,Philippines,2020-10-10,78.463
PHL,Philippines,2020-10-11,78.463
PHL,Philippines,2020-10-12,78.463
PHL,Philippines,2020-10-13,78.463
PHL,Philippines,2020-10-14,78.463
PHL,Philippines,2020-10-15,78.463
PHL,Philippines,2020-10-16,78.463
PHL,Philippines,2020-10-17,78.463
PHL,Philippines,2020-10-18,78.463
PHL,Philippines,2020-10-19,78.463
PHL,Philippines,2020-10-20,78.463
PHL,Philippines,2020-10-21,78.463
PHL,Philippines,2020-10-22,78.463
PHL,Philippines,2020-10-23,78.463
PHL,Philippines,2020-10-24,78.463
PHL,Philippines,2020-10-25,78.463
PHL,Philippines,2020-10-26,78.463
PHL,Philippines,2020-10-27,78.463
PHL,Philippines,2020-10-28,78.463
PHL,Philippines,2020-10-29,78.463
PHL,Philippines,2020-10-30,78.463
PHL,Philippines,2020-10-31,78.463
PHL,Philippines,2020-11-01,78.463
PHL,Philippines,2020-11-02,78.463
PHL,Philippines,2020-11-03,78.463
PHL,Philippines,2020-11-04,78.463
PHL,Philippines,2020-11-05,78.463
PHL,Philippines,2020-11-06,78.463
PHL,Philippines,2020-11-07,78.463
PHL,Philippines,2020-11-08,78.463
PHL,Philippines,2020-11-09,78.463
PHL,Philippines,2020-11-10,78.463
PHL,Philippines,2020-11-11,78.463
PHL,Philippines,2020-11-12,78.463
PHL,Philippines,2020-11-13,78.463
PHL,Philippines,2020-11-14,78.463
PHL,Philippines,2020-11-15,78.463
PHL,Philippines,2020-11-16,78.463
PHL,Philippines,2020-11-17,78.463
PHL,Philippines,2020-11-18,78.463
PHL,Philippines,2020-11-19,78.463
PHL,Philippines,2020-11-20,78.463
PHL,Philippines,2020-11-21,78.463
PHL,Philippines,2020-11-22,78.463
PHL,Philippines,2020-11-23,78.463
PHL,Philippines,2020-11-24,78.463
PHL,Philippines,2020-11-25,78.463
PHL,Philippines,2020-11-26,78.463
PHL,Philippines,2020-11-27,78.463
PHL,Philippines,2020-11-28,78.463
PHL,Philippines,2020-11-29,78.463
PHL,Philippines,2020-11-30,78.463
PHL,Philippines,2020-12-01,78.463
PHL,Philippines,2020-12-02,78.463
PHL,Philippines,2020-12-03,78.463
PHL,Philippines,2020-12-04,78.463
PHL,Philippines,2020-12-05,78.463
PHL,Philippines,2020-12-06,78.463
PHL,Philippines,2020-12-07,78.463
PHL,Philippines,2020-12-08,78.463
PHL,Philippines,2020-12-09,78.463
PHL,Philippines,2020-12-10,78.463
PHL,Philippines,2020-12-11,78.463
PHL,Philippines,2020-12-12,78.463
PHL,Philippines,2020-12-13,78.463
PHL,Philippines,2020-12-14,78.463
PHL,Philippines,2020-12-15,78.463
PHL,Philippines,2020-12-16,78.463
PHL,Philippines,2020-12-17,78.463
PHL,Philippines,2020-12-18,78.463
PHL,Philippines,2020-12-19,78.463
PHL,Philippines,2020-12-20,78.463
PHL,Philippines,2020-12-21,78.463
PHL,Philippines,2020-12-22,78.463
PHL,Philippines,2020-12-23,78.463
PHL,Philippines,2020-12-24,78.463
PHL,Philippines,2020-12-25,78.463
PHL,Philippines,2020-12-26,78.463
PHL,Philippines,2020-12-27,78.463
PHL,Philippines,2020-12-28,78.463
PHL,Philippines,2020-12-29,78.463
PHL,Philippines,2020-12-30,78.463
PHL,Philippines,2020-12-31,78.463
PHL,Philippines,2021-01-01,78.463
PHL,Philippines,2021-01-02,78.463
PHL,Philippines,2021-01-03,78.463
PHL,Philippines,2021-01-04,78.463
PHL,Philippines,2021-01-05,78.463
PHL,Philippines,2021-01-06,78.463
PHL,Philippines,2021-01-07,78.463
PHL,Philippines,2021-01-08,78.463
PHL,Philippines,2021-01-09,78.463
PHL,Philippines,2021-01-10,78.463
PHL,Philippines,2021-01-11,78.463
PHL,Philippines,2021-01-12,78.463
PHL,Philippines,2021-01-13,78.463
PHL,Philippines,2021-01-14,78.463
PHL,Philippines,2021-01-15,78.463
PHL,Philippines,2021-01-16,78.463
PHL,Philippines,2021-01-17,78.463
PHL,Philippines,2021-01-18,78.463
PHL,Philippines,2021-01-19,78.463
PHL,Philippines,2021-01-20,78.463
PHL,Philippines,2021-01-21,78.463
PHL,Philippines,2021-01-22,78.463
PHL,Philippines,2021-01-23,78.463
PHL,Philippines,2021-01-24,78.463
PHL,Philippines,2021-01-25,78.463
PHL,Philippines,2021-01-26,78.463
PHL,Philippines,2021-01-27,78.463
PHL,Philippines,2021-01-28,78.463
PHL,Philippines,2021-01-29,78.463
PHL,Philippines,2021-01-30,78.463
PHL,Philippines,2021-01-31,78.463
PHL,Philippines,2021-02-01,78.463
PHL,Philippines,2021-02-02,78.463
PHL,Philippines,2021-02-03,78.463
PHL,Philippines,2021-02-04,78.463
PHL,Philippines,2021-02-05,78.463
PHL,Philippines,2021-02-06,78.463
PHL,Philippines,2021-02-07,78.463
PHL,Philippines,2021-02-08,78.463
PHL,Philippines,2021-02-09,78.463
PHL,Philippines,2021-02-10,78.463
PHL,Philippines,2021-02-11,78.463
PHL,Philippines,2021-02-12,78.463
PHL,Philippines,2021-02-13,78.463
PHL,Philippines,2021-02-14,78.463
PHL,Philippines,2021-02-15,78.463
PHL,Philippines,2021-02-16,78.463
PHL,Philippines,2021-02-17,78.463
PHL,Philippines,2021-02-18,78.463
PHL,Philippines,2021-02-19,78.463
PHL,Philippines,2021-02-20,78.463
PHL,Philippines,2021-02-21,78.463
PHL,Philippines,2021-02-22,78.463
PHL,Philippines,2021-02-23,78.463
PHL,Philippines,2021-02-24,78.463
PHL,Philippines,2021-02-25,78.463
PHL,Philippines,2021-02-26,78.463
PHL,Philippines,2021-02-27,78.463
PHL,Philippines,2021-02-28,78.463
PHL,Philippines,2021-03-01,78.463
PHL,Philippines,2021-03-02,78.463
PHL,Philippines,2021-03-03,78.463
PHL,Philippines,2021-03-04,78.463
PHL,Philippines,2021-03-05,78.463
PHL,Philippines,2021-03-06,78.463
PHL,Philippines,2021-03-07,78.463
PHL,Philippines,2021-03-08,78.463
PHL,Philippines,2021-03-09,78.463
PHL,Philippines,2021-03-10,78.463
PHL,Philippines,2021-03-11,78.463
PHL,Philippines,2021-03-12,78.463
PHL,Philippines,2021-03-13,78.463
PHL,Philippines,2021-03-14,78.463
PHL,Philippines,2021-03-15,78.463
PHL,Philippines,2021-03-16,78.463
PHL,Philippines,2021-03-17,78.463
PHL,Philippines,2021-03-18,78.463
PHL,Philippines,2021-03-19,78.463
PHL,Philippines,2021-03-20,78.463
PHL,Philippines,2021-03-21,78.463
PHL,Philippines,2021-03-22,78.463
PHL,Philippines,2021-03-23,78.463
PHL,Philippines,2021-03-24,78.463
PHL,Philippines,2021-03-25,78.463
PHL,Philippines,2021-03-26,78.463
PHL,Philippines,2021-03-27,78.463
PHL,Philippines,2021-03-28,78.463
PHL,Philippines,2021-03-29,78.463
PHL,Philippines,2021-03-30,78.463
PHL,Philippines,2021-03-31,78.463
PHL,Philippines,2021-04-01,78.463
PHL,Philippines,2021-04-02,78.463
PHL,Philippines,2021-04-03,78.463
PHL,Philippines,2021-04-04,78.463
PHL,Philippines,2021-04-05,78.463
PHL,Philippines,2021-04-06,78.463
PHL,Philippines,2021-04-07,78.463
PHL,Philippines,2021-04-08,78.463
PHL,Philippines,2021-04-09,78.463
PHL,Philippines,2021-04-10,78.463
PHL,Philippines,2021-04-11,78.463
PHL,Philippines,2021-04-12,78.463
PHL,Philippines,2021-04-13,78.463
PHL,Philippines,2021-04-14,78.463
PHL,Philippines,2021-04-15,78.463
PHL,Philippines,2021-04-16,78.463
PHL,Philippines,2021-04-17,78.463
PHL,Philippines,2021-04-18,78.463
PHL,Philippines,2021-04-19,78.463
PHL,Philippines,2021-04-20,78.463
PHL,Philippines,2021-04-21,78.463
PHL,Philippines,2021-04-22,78.463
PHL,Philippines,2021-04-23,78.463
PHL,Philippines,2021-04-24,78.463
PHL,Philippines,2021-04-25,78.463
PHL,Philippines,2021-04-26,78.463
PHL,Philippines,2021-04-27,78.463
PHL,Philippines,2021-04-28,78.463
PHL,Philippines,2021-04-29,78.463
PHL,Philippines,2021-04-30,78.463
PHL,Philippines,2021-05-01,78.463
PHL,Philippines,2021-05-02,78.463
PRY,Paraguay,2020-03-07,79.602
PRY,Paraguay,2020-03-08,79.602
PRY,Paraguay,2020-03-09,79.602
PRY,Paraguay,2020-03-10,79.602
PRY,Paraguay,2020-03-11,79.602
PRY,Paraguay,2020-03-12,79.602
PRY,Paraguay,2020-03-13,79.602
PRY,Paraguay,2020-03-14,79.602
PRY,Paraguay,2020-03-15,79.602
PRY,Paraguay,2020-03-16,79.602
PRY,Paraguay,2020-03-17,79.602
PRY,Paraguay,2020-03-18,79.602
PRY,Paraguay,2020-03-19,79.602
PRY,Paraguay,2020-03-20,79.602
PRY,Paraguay,2020-03-21,79.602
PRY,Paraguay,2020-03-22,79.602
PRY,Paraguay,2020-03-23,79.602
PRY,Paraguay,2020-03-24,79.602
PRY,Paraguay,2020-03-25,79.602
PRY,Paraguay,2020-03-26,79.602
PRY,Paraguay,2020-03-27,79.602
PRY,Paraguay,2020-03-28,79.602
PRY,Paraguay,2020-03-29,79.602
PRY,Paraguay,2020-03-30,79.602
PRY,Paraguay,2020-03-31,79.602
PRY,Paraguay,2020-04-01,79.602
PRY,Paraguay,2020-04-02,79.602
PRY,Paraguay,2020-04-03,79.602
PRY,Paraguay,2020-04-04,79.602
PRY,Paraguay,2020-04-05,79.602
PRY,Paraguay,2020-04-06,79.602
PRY,Paraguay,2020-04-07,79.602
PRY,Paraguay,2020-04-08,79.602
PRY,Paraguay,2020-04-09,79.602
PRY,Paraguay,2020-04-10,79.602
PRY,Paraguay,2020-04-11,79.602
PRY,Paraguay,2020-04-12,79.602
PRY,Paraguay,2020-04-13,79.602
PRY,Paraguay,2020-04-14,79.602
PRY,Paraguay,2020-04-15,79.602
PRY,Paraguay,2020-04-16,79.602
PRY,Paraguay,2020-04-17,79.602
PRY,Paraguay,2020-04-18,79.602
PRY,Paraguay,2020-04-19,79.602
PRY,Paraguay,2020-04-20,79.602
PRY,Paraguay,2020-04-21,79.602
PRY,Paraguay,2020-04-22,79.602
PRY,Paraguay,2020-04-23,79.602
PRY,Paraguay,2020-04-24,79.602
PRY,Paraguay,2020-04-25,79.602
PRY,Paraguay,2020-04-26,79.602
PRY,Paraguay,2020-04-27,79.602
PRY,Paraguay,2020-04-28,79.602
PRY,Paraguay,2020-04-29,79.602
PRY,Paraguay,2020-04-30,79.602
PRY,Paraguay,2020-05-01,79.602
PRY,Paraguay,2020-05-02,79.602
PRY,Paraguay,2020-05-03,79.602
PRY,Paraguay,2020-05-04,79.602
PRY,Paraguay,2020-05-05,79.602
PRY,Paraguay,2020-05-06,79.602
PRY,Paraguay,2020-05-07,79.602
PRY,Paraguay,2020-05-08,79.602
PRY,Paraguay,2020-05-09,79.602
PRY,Paraguay,2020-05-10,79.602
PRY,Paraguay,2020-05-11,79.602
PRY,Paraguay,2020-05-12,79.602
PRY,Paraguay,2020-05-13,79.602
PRY,Paraguay,2020-05-14,79.602
PRY,Paraguay,2020-05-15,79.602
PRY,Paraguay,2020-05-16,79.602
PRY,Paraguay,2020-05-17,79.602
PRY,Paraguay,2020-05-18,79.602
PRY,Paraguay,2020-05-19,79.602
PRY,Paraguay,2020-05-20,79.602
PRY,Paraguay,2020-05-21,79.602
PRY,Paraguay,2020-05-22,79.602
PRY,Paraguay,2020-05-23,79.602
PRY,Paraguay,2020-05-24,79.602
PRY,Paraguay,2020-05-25,79.602
PRY,Paraguay,2020-05-26,79.602
PRY,Paraguay,2020-05-27,79.602
PRY,Paraguay,2020-05-28,79.602
PRY,Paraguay,2020-05-29,79.602
PRY,Paraguay,2020-05-30,79.602
PRY,Paraguay,2020-05-31,79.602
PRY,Paraguay,2020-06-01,79.602
PRY,Paraguay,2020-06-02,79.602
PRY,Paraguay,2020-06-03,79.602
PRY,Paraguay,2020-06-04,79.602
PRY,Paraguay,2020-06-05,79.602
PRY,Paraguay,2020-06-06,79.602
PRY,Paraguay,2020-06-07,79.602
PRY,Paraguay,2020-06-08,79.602
PRY,Paraguay,2020-06-09,79.602
PRY,Paraguay,2020-06-10,79.602
PRY,Paraguay,2020-06-11,79.602
PRY,Paraguay,2020-06-12,79.602
PRY,Paraguay,2020-06-13,79.602
PRY,Paraguay,2020-06-14,79.602
PRY,Paraguay,2020-06-15,79.602
PRY,Paraguay,2020-06-16,79.602
PRY,Paraguay,2020-06-17,79.602
PRY,Paraguay,2020-06-18,79.602
PRY,Paraguay,2020-06-19,79.602
PRY,Paraguay,2020-06-20,79.602
PRY,Paraguay,2020-06-21,79.602
PRY,Paraguay,2020-06-22,79.602
PRY,Paraguay,2020-06-23,79.602
PRY,Paraguay,2020-06-24,79.602
PRY,Paraguay,2020-06-25,79.602
PRY,Paraguay,2020-06-26,79.602
PRY,Paraguay,2020-06-27,79.602
PRY,Paraguay,2020-06-28,79.602
PRY,Paraguay,2020-06-29,79.602
PRY,Paraguay,2020-06-30,79.602
PRY,Paraguay,2020-07-01,79.602
PRY,Paraguay,2020-07-02,79.602
PRY,Paraguay,2020-07-03,79.602
PRY,Paraguay,2020-07-04,79.602
PRY,Paraguay,2020-07-05,79.602
PRY,Paraguay,2020-07-06,79.602
PRY,Paraguay,2020-07-07,79.602
PRY,Paraguay,2020-07-08,79.602
PRY,Paraguay,2020-07-09,79.602
PRY,Paraguay,2020-07-10,79.602
PRY,Paraguay,2020-07-11,79.602
PRY,Paraguay,2020-07-12,79.602
PRY,Paraguay,2020-07-13,79.602
PRY,Paraguay,2020-07-14,79.602
PRY,Paraguay,2020-07-15,79.602
PRY,Paraguay,2020-07-16,79.602
PRY,Paraguay,2020-07-17,79.602
PRY,Paraguay,2020-07-18,79.602
PRY,Paraguay,2020-07-19,79.602
PRY,Paraguay,2020-07-20,79.602
PRY,Paraguay,2020-07-21,79.602
PRY,Paraguay,2020-07-22,79.602
PRY,Paraguay,2020-07-23,79.602
PRY,Paraguay,2020-07-24,79.602
PRY,Paraguay,2020-07-25,79.602
PRY,Paraguay,2020-07-26,79.602
PRY,Paraguay,2020-07-27,79.602
PRY,Paraguay,2020-07-28,79.602
PRY,Paraguay,2020-07-29,79.602
PRY,Paraguay,2020-07-30,79.602
PRY,Paraguay,2020-07-31,79.602
PRY,Paraguay,2020-08-01,79.602
PRY,Paraguay,2020-08-02,79.602
PRY,Paraguay,2020-08-03,79.602
PRY,Paraguay,2020-08-04,79.602
PRY,Paraguay,2020-08-05,79.602
PRY,Paraguay,2020-08-06,79.602
PRY,Paraguay,2020-08-07,79.602
PRY,Paraguay,2020-08-08,79.602
PRY,Paraguay,2020-08-09,79.602
PRY,Paraguay,2020-08-10,79.602
PRY,Paraguay,2020-08-11,79.602
PRY,Paraguay,2020-08-12,79.602
PRY,Paraguay,2020-08-13,79.602
PRY,Paraguay,2020-08-14,79.602
PRY,Paraguay,2020-08-15,79.602
PRY,Paraguay,2020-08-16,79.602
PRY,Paraguay,2020-08-17,79.602
PRY,Paraguay,2020-08-18,79.602
PRY,Paraguay,2020-08-19,79.602
PRY,Paraguay,2020-08-20,79.602
PRY,Paraguay,2020-08-21,79.602
PRY,Paraguay,2020-08-22,79.602
PRY,Paraguay,2020-08-23,79.602
PRY,Paraguay,2020-08-24,79.602
PRY,Paraguay,2020-08-25,79.602
PRY,Paraguay,2020-08-26,79.602
PRY,Paraguay,2020-08-27,79.602
PRY,Paraguay,2020-08-28,79.602
PRY,Paraguay,2020-08-29,79.602
PRY,Paraguay,2020-08-30,79.602
PRY,Paraguay,2020-08-31,79.602
PRY,Paraguay,2020-09-01,79.602
PRY,Paraguay,2020-09-02,79.602
PRY,Paraguay,2020-09-03,79.602
PRY,Paraguay,2020-09-04,79.602
PRY,Paraguay,2020-09-05,79.602
PRY,Paraguay,2020-09-06,79.602
PRY,Paraguay,2020-09-07,79.602
PRY,Paraguay,2020-09-08,79.602
PRY,Paraguay,2020-09-09,79.602
PRY,Paraguay,2020-09-10,79.602
PRY,Paraguay,2020-09-11,79.602
PRY,Paraguay,2020-09-12,79.602
PRY,Paraguay,2020-09-13,79.602
PRY,Paraguay,2020-09-14,79.602
PRY,Paraguay,2020-09-15,79.602
PRY,Paraguay,2020-09-16,79.602
PRY,Paraguay,2020-09-17,79.602
PRY,Paraguay,2020-09-18,79.602
PRY,Paraguay,2020-09-19,79.602
PRY,Paraguay,2020-09-20,79.602
PRY,Paraguay,2020-09-21,79.602
PRY,Paraguay,2020-09-22,79.602
PRY,Paraguay,2020-09-23,79.602
PRY,Paraguay,2020-09-24,79.602
PRY,Paraguay,2020-09-25,79.602
