iso_code,country,date,owid_life_expectancy
ARM,Armenia,2020-12-04,75.09
ARM,Armenia,2020-12-05,75.09
ARM,Armenia,2020-12-06,75.09
ARM,Armenia,2020-12-07,75.09
ARM,Armenia,2020-12-08,75.09
ARM,Armenia,2020-12-09,75.09
ARM,Armenia,2020-12-10,75.09
ARM,Armenia,2020-12-11,75.09
ARM,Armenia,2020-12-12,75.09
ARM,Armenia,2020-12-13,75.09
ARM,Armenia,2020-12-14,75.09
ARM,Armenia,2020-12-15,75.09
ARM,Armenia,2020-12-16,75.09
ARM,Armenia,2020-12-17,75.09
ARM,Armenia,2020-12-18,75.09
ARM,Armenia,2020-12-19,75.09
ARM,Armenia,2020-12-20,75.09
ARM,Armenia,2020-12-21,75.09
ARM,Armenia,2020-12-22,75.09
ARM,Armenia,2020-12-23,75.09
ARM,Armenia,2020-12-24,75.09
ARM,Armenia,2020-12-25,75.09
ARM,Armenia,2020-12-26,75.09
ARM,Armenia,2020-12-27,75.09
ARM,Armenia,2020-12-28,75.09
ARM,Armenia,2020-12-29,75.09
ARM,Armenia,2020-12-30,75.09
ARM,Armenia,2020-12-31,75.09
ARM,Armenia,2021-01-01,75.09
ARM,Armenia,2021-01-02,75.09
ARM,Armenia,2021-01-03,75.09
ARM,Armenia,2021-01-04,75.09
ARM,Armenia,2021-01-05,75.09
ARM,Armenia,2021-01-06,75.09
ARM,Armenia,2021-01-07,75.09
ARM,Armenia,2021-01-08,75.09
ARM,Armenia,2021-01-09,75.09
ARM,Armenia,2021-01-10,75.09
ARM,Armenia,2021-01-11,75.09
ARM,Armenia,2021-01-12,75.09
ARM,Armenia,2021-01-13,75.09
ARM,Armenia,2021-01-14,75.09
ARM,Armenia,2021-01-15,75.09
ARM,Armenia,2021-01-16,75.09
ARM,Armenia,2021-01-17,75.09
ARM,Armenia,2021-01-18,75.09
ARM,Armenia,2021-01-19,75.09
ARM,Armenia,2021-01-20,75.09
ARM,Armenia,2021-01-21,75.09
ARM,Armenia,2021-01-22,75.09
ARM,Armenia,2021-01-23,75.09
ARM,Armenia,2021-01-24,75.09
ARM,Armenia,2021-01-25,75.09
ARM,Armenia,2021-01-26,75.09
ARM,Armenia,2021-01-27,75.09
ARM,Armenia,2021-01-28,75.09
ARM,Armenia,2021-01-29,75.09
ARM,Armenia,2021-01-30,75.09
ARM,Armenia,2021-01-31,75.09
ARM,Armenia,2021-02-01,75.09
ARM,Armenia,2021-02-02,75.09
ARM,Armenia,2021-02-03,75.09
ARM,Armenia,2021-02-04,75.09
ARM,Armenia,2021-02-05,75.09
ARM,Armenia,2021-02-06,75.09
ARM,Armenia,2021-02-07,75.09
ARM,Armenia,2021-02-08,75.09
ARM,Armenia,2021-02-09,75.09
ARM,Armenia,2021-02-10,75.09
ARM,Armenia,2021-02-11,75.09
ARM,Armenia,2021-02-12,75.09
ARM,Armenia,2021-02-13,75.09
ARM,Armenia,2021-02-14,75.09
ARM,Armenia,2021-02-15,75.09
ARM,Armenia,2021-02-16,75.09
ARM,Armenia,2021-02-17,75.09
ARM,Armenia,2021-02-18,75.09
ARM,Armenia,2021-02-19,75.09
ARM,Armenia,2021-02-20,75.09
ARM,Armenia,2021-02-21,75.09
ARM,Armenia,2021-02-22,75.09
ARM,Armenia,2021-02-23,75.09
ARM,Armenia,2021-02-24,75.09
ARM,Armenia,2021-02-25,75.09
ARM,Armenia,2021-02-26,75.09
ARM,Armenia,2021-02-27,75.09
ARM,Armenia,2021-02-28,75.09
ARM,Armenia,2021-03-01,75.09
ARM,Armenia,2021-03-02,75.09
ARM,Armenia,2021-03-03,75.09
ARM,Armenia,2021-03-04,75.09
ARM,Armenia,2021-03-05,75.09
ARM,Armenia,2021-03-06,75.09
ARM,Armenia,2021-03-07,75.09
ARM,Armenia,2021-03-08,75.09
ARM,Armenia,2021-03-09,75.09
ARM,Armenia,2021-03-10,75.09
ARM,Armenia,2021-03-11,75.09
ARM,Armenia,2021-03-12,75.09
ARM,Armenia,2021-03-13,75.09
ARM,Armenia,2021-03-14,75.09
ARM,Armenia,2021-03-15,75.09
ARM,Armenia,2021-03-16,75.09
ARM,Armenia,2021-03-17,75.09
ARM,Armenia,2021-03-18,75.09
ARM,Armenia,2021-03-19,75.09
ARM,Armenia,2021-03-20,75.09
ARM,Armenia,2021-03-21,75.09
ARM,Armenia,2021-03-22,75.09
ARM,Armenia,2021-03-23,75.09
ARM,Armenia,2021-03-24,75.09
ARM,Armenia,2021-03-25,75.09
ARM,Armenia,2021-03-26,75.09
ARM,Armenia,2021-03-27,75.09
ARM,Armenia,2021-03-28,75.09
ARM,Armenia,2021-03-29,75.09
ARM,Armenia,2021-03-30,75.09
ARM,Armenia,2021-03-31,75.09
ARM,Armenia,2021-04-01,75.09
ATG,Antigua and Barbuda,2020-03-13,77.02
ATG,Antigua and Barbuda,2020-03-14,77.02
ATG,Antigua and Barbuda,2020-03-15,77.02
ATG,Antigua and Barbuda,2020-03-16,77.02
ATG,Antigua and Barbuda,2020-03-17,77.02
ATG,Antigua and Barbuda,2020-03-18,77.02
ATG,Antigua and Barbuda,2020-03-19,77.02
ATG,Antigua and Barbuda,2020-03-20,77.02
ATG,Antigua and Barbuda,2020-03-21,77.02
ATG,Antigua and Barbuda,2020-03-22,77.02
ATG,Antigua and Barbuda,2020-03-23,77.02
ATG,Antigua and Barbuda,2020-03-24,77.02
ATG,Antigua and Barbuda,2020-03-25,77.02
ATG,Antigua and Barbuda,2020-03-26,77.02
ATG,Antigua and Barbuda,2020-03-27,77.02
ATG,Antigua and Barbuda,2020-03-28,77.02
ATG,Antigua and Barbuda,2020-03-29,77.02
ATG,Antigua and Barbuda,2020-03-30,77.02
ATG,Antigua and Barbuda,2020-03-31,77.02
ATG,Antigua and Barbuda,2020-04-01,77.02
ATG,Antigua and Barbuda,2020-04-02,77.02
ATG,Antigua and Barbuda,2020-04-03,77.02
ATG,Antigua and Barbuda,2020-04-04,77.02
ATG,Antigua and Barbuda,2020-04-05,77.02
ATG,Antigua and Barbuda,2020-04-06,77.02
ATG,Antigua and Barbuda,2020-04-07,77.02
ATG,Antigua and Barbuda,2020-04-08,77.02
ATG,Antigua and Barbuda,2020-04-09,77.02
ATG,Antigua and Barbuda,2020-04-10,77.02
ATG,Antigua and Barbuda,2020-04-11,77.02
ATG,Antigua and Barbuda,2020-04-12,77.02
ATG,Antigua and Barbuda,2020-04-13,77.02
ATG,Antigua and Barbuda,2020-04-14,77.02
ATG,Antigua and Barbuda,2020-04-15,77.02
ATG,Antigua and Barbuda,2020-04-16,77.02
ATG,Antigua and Barbuda,2020-04-17,77.02
ATG,Antigua and Barbuda,2020-04-18,77.02
ATG,Antigua and Barbuda,2020-04-19,77.02
ATG,Antigua and Barbuda,2020-04-20,77.02
ATG,Antigua and Barbuda,2020-04-21,77.02
ATG,Antigua and Barbuda,2020-04-22,77.02
ATG,Antigua and Barbuda,2020-04-23,77.02
ATG,Antigua and Barbuda,2020-04-24,77.02
ATG,Antigua and Barbuda,2020-04-25,77.02
ATG,Antigua and Barbuda,2020-04-26,77.02
ATG,Antigua and Barbuda,2020-04-27,77.02
ATG,Antigua and Barbuda,2020-04-28,77.02
ATG,Antigua and Barbuda,2020-04-29,77.02
ATG,Antigua and Barbuda,2020-04-30,77.02
ATG,Antigua and Barbuda,2020-05-01,77.02
ATG,Antigua and Barbuda,2020-05-02,77.02
ATG,Antigua and Barbuda,2020-05-03,77.02
ATG,Antigua and Barbuda,2020-05-04,77.02
ATG,Antigua and Barbuda,2020-05-05,77.02
ATG,Antigua and Barbuda,2020-05-06,77.02
ATG,Antigua and Barbuda,2020-05-07,77.02
ATG,Antigua and Barbuda,2020-05-08,77.02
ATG,Antigua and Barbuda,2020-05-09,77.02
ATG,Antigua and Barbuda,2020-05-10,77.02
ATG,Antigua and Barbuda,2020-05-11,77.02
ATG,Antigua and Barbuda,2020-05-12,77.02
ATG,Antigua and Barbuda,2020-05-13,77.02
ATG,Antigua and Barbuda,2020-05-14,77.02
ATG,Antigua and Barbuda,2020-05-15,77.02
ATG,Antigua and Barbuda,2020-05-16,77.02
ATG,Antigua and Barbuda,2020-05-17,77.02
ATG,Antigua and Barbuda,2020-05-18,77.02
ATG,Antigua and Barbuda,2020-05-19,77.02
ATG,Antigua and Barbuda,2020-05-20,77.02
ATG,Antigua and Barbuda,2020-05-21,77.02
ATG,Antigua and Barbuda,2020-05-22,77.02
ATG,Antigua and Barbuda,2020-05-23,77.02
ATG,Antigua and Barbuda,2020-05-24,77.02
ATG,Antigua and Barbuda,2020-05-25,77.02
ATG,Antigua and Barbuda,2020-05-26,77.02
ATG,Antigua and Barbuda,2020-05-27,77.02
ATG,Antigua and Barbuda,2020-05-28,77.02
ATG,Antigua and Barbuda,2020-05-29,77.02
ATG,Antigua and Barbuda,2020-05-30,77.02
ATG,Antigua and Barbuda,2020-05-31,77.02
ATG,Antigua and Barbuda,2020-06-01,77.02
ATG,Antigua and Barbuda,2020-06-02,77.02
ATG,Antigua and Barbuda,2020-06-03,77.02
ATG,Antigua and Barbuda,2020-06-04,77.02
ATG,Antigua and Barbuda,2020-06-05,77.02
ATG,Antigua and Barbuda,2020-06-06,77.02
ATG,Antigua and Barbuda,2020-06-07,77.02
ATG,Antigua and Barbuda,2020-06-08,77.02
ATG,Antigua and Barbuda,2020-06-09,77.02
ATG,Antigua and Barbuda,2020-06-10,77.02
ATG,Antigua and Barbuda,2020-06-11,77.02
ATG,Antigua and Barbuda,2020-06-12,77.02
ATG,Antigua and Barbuda,2020-06-13,77.02
ATG,Antigua and Barbuda,2020-06-14,77.02
ATG,Antigua and Barbuda,2020-06-15,77.02
ATG,Antigua and Barbuda,2020-06-16,77.02
ATG,Antigua and Barbuda,2020-06-17,77.02
ATG,Antigua and Barbuda,2020-06-18,77.02
ATG,Antigua and Barbuda,2020-06-19,77.02
ATG,Antigua and Barbuda,2020-06-20,77.02
ATG,Antigua and Barbuda,2020-06-21,77.02
ATG,Antigua and Barbuda,2020-06-22,77.02
ATG,Antigua and Barbuda,2020-06-23,77.02
ATG,Antigua and Barbuda,2020-06-24,77.02
ATG,Antigua and Barbuda,2020-06-25,77.02
ATG,Antigua and Barbuda,2020-06-26,77.02
ATG,Antigua and Barbuda,2020-06-27,77.02
ATG,Antigua and Barbuda,2020-06-28,77.02
ATG,Antigua and Barbuda,2020-06-29,77.02
ATG,Antigua and Barbuda,2020-06-30,77.02
ATG,Antigua and Barbuda,2020-07-01,77.02
ATG,Antigua and Barbuda,2020-07-02,77.02
ATG,Antigua and Barbuda,2020-07-03,77.02
ATG,Antigua and Barbuda,2020-07-04,77.02
ATG,Antigua and Barbuda,2020-07-05,77.02
ATG,Antigua and Barbuda,2020-07-06,77.02
ATG,Antigua and Barbuda,2020-07-07,77.02
ATG,Antigua and Barbuda,2020-07-08,77.02
ATG,Antigua and Barbuda,2020-07-09,77.02
ATG,Antigua and Barbuda,2020-07-10,77.02
ATG,Antigua and Barbuda,2020-07-11,77.02
ATG,Antigua and Barbuda,2020-07-12,77.02
ATG,Antigua and Barbuda,2020-07-13,77.02
ATG,Antigua and Barbuda,2020-07-14,77.02
ATG,Antigua and Barbuda,2020-07-15,77.02
ATG,Antigua and Barbuda,2020-07-16,77.02
ATG,Antigua and Barbuda,2020-07-17,77.02
ATG,Antigua and Barbuda,2020-07-18,77.02
ATG,Antigua and Barbuda,2020-07-19,77.02
ATG,Antigua and Barbuda,2020-07-20,77.02
ATG,Antigua and Barbuda,2020-07-21,77.02
ATG,Antigua and Barbuda,2020-07-22,77.02
ATG,Antigua and Barbuda,2020-07-23,77.02
ATG,Antigua and Barbuda,2020-07-24,77.02
ATG,Antigua and Barbuda,2020-07-25,77.02
ATG,Antigua and Barbuda,2020-07-26,77.02
ATG,Antigua and Barbuda,2020-07-27,77.02
ATG,Antigua and Barbuda,2020-07-28,77.02
ATG,Antigua and Barbuda,2020-07-29,77.02
ATG,Antigua and Barbuda,2020-07-30,77.02
ATG,Antigua and Barbuda,2020-07-31,77.02
ATG,Antigua and Barbuda,2020-08-01,77.02
ATG,Antigua and Barbuda,2020-08-02,77.02
ATG,Antigua and Barbuda,2020-08-03,77.02
ATG,Antigua and Barbuda,2020-08-04,77.02
ATG,Antigua and Barbuda,2020-08-05,77.02
ATG,Antigua and Barbuda,2020-08-06,77.02
ATG,Antigua and Barbuda,2020-08-07,77.02
ATG,Antigua and Barbuda,2020-08-08,77.02
ATG,Antigua and Barbuda,2020-08-09,77.02
ATG,Antigua and Barbuda,2020-08-10,77.02
ATG,Antigua and Barbuda,2020-08-11,77.02
ATG,Antigua and Barbuda,2020-08-12,77.02
ATG,Antigua and Barbuda,2020-08-13,77.02
ATG,Antigua and Barbuda,2020-08-14,77.02
ATG,Antigua and Barbuda,2020-08-15,77.02
ATG,Antigua and Barbuda,2020-08-16,77.02
ATG,Antigua and Barbuda,2020-08-17,77.02
ATG,Antigua and Barbuda,2020-08-18,77.02
ATG,Antigua and Barbuda,2020-08-19,77.02
ATG,Antigua and Barbuda,2020-08-20,77.02
ATG,Antigua and Barbuda,2020-08-21,77.02
ATG,Antigua and Barbuda,2020-08-22,77.02
ATG,Antigua and Barbuda,2020-08-23,77.02
ATG,Antigua and Barbuda,2020-08-24,77.02
ATG,Antigua and Barbuda,2020-08-25,77.02
ATG,Antigua and Barbuda,2020-08-26,77.02
ATG,Antigua and Barbuda,2020-08-27,77.02
ATG,Antigua and Barbuda,2020-08-28,77.02
ATG,Antigua and Barbuda,2020-08-29,77.02
ATG,Antigua and Barbuda,2020-08-30,77.02
ATG,Antigua and Barbuda,2020-08-31,77.02
ATG,Antigua and Barbuda,2020-09-01,77.02
ATG,Antigua and Barbuda,2020-09-02,77.02
ATG,Antigua and Barbuda,2020-09-03,77.02
ATG,Antigua and Barbuda,2020-09-04,77.02
ATG,Antigua and Barbuda,2020-09-05,77.02
ATG,Antigua and Barbuda,2020-09-06,77.02
ATG,Antigua and Barbuda,2020-09-07,77.02
ATG,Antigua and Barbuda,2020-09-08,77.02
ATG,Antigua and Barbuda,2020-09-09,77.02
ATG,Antigua and Barbuda,2020-09-10,77.02
ATG,Antigua and Barbuda,2020-09-11,77.02
ATG,Antigua and Barbuda,2020-09-12,77.02
ATG,Antigua and Barbuda,2020-09-13,77.02
ATG,Antigua and Barbuda,2020-09-14,77.02
ATG,Antigua and Barbuda,2020-09-15,77.02
ATG,Antigua and Barbuda,2020-09-16,77.02
ATG,Antigua and Barbuda,2020-09-17,77.02
ATG,Antigua and Barbuda,2020-09-18,77.02
ATG,Antigua and Barbuda,2020-09-19,77.02
ATG,Antigua and Barbuda,2020-09-20,77.02
ATG,Antigua and Barbuda,2020-09-21,77.02
ATG,Antigua and Barbuda,2020-09-22,77.02
ATG,Antigua and Barbuda,2020-09-23,77.02
ATG,Antigua and Barbuda,2020-09-24,77.02
ATG,Antigua and Barbuda,2020-09-25,77.02
ATG,Antigua and Barbuda,2020-09-26,77.02
ATG,Antigua and Barbuda,2020-09-27,77.02
ATG,Antigua and Barbuda,2020-09-28,77.02
ATG,Antigua and Barbuda,2020-09-29,77.02
ATG,Antigua and Barbuda,2020-09-30,77.02
ATG,Antigua and Barbuda,2020-10-01,77.02
ATG,Antigua and Barbuda,2020-10-02,77.02
ATG,Antigua and Barbuda,2020-10-03,77.02
ATG,Antigua and Barbuda,2020-10-04,77.02
ATG,Antigua and Barbuda,2020-10-05,77.02
ATG,Antigua and Barbuda,2020-10-06,77.02
ATG,Antigua and Barbuda,2020-10-07,77.02
ATG,Antigua and Barbuda,2020-10-08,77.02
ATG,Antigua and Barbuda,2020-10-09,77.02
ATG,Antigua and Barbuda,2020-10-10,77.02
ATG,Antigua and Barbuda,2020-10-11,77.02
ATG,Antigua and Barbuda,2020-10-12,77.02
ATG,Antigua and Barbuda,2020-10-13,77.02
ATG,Antigua and Barbuda,2020-10-14,77.02
ATG,Antigua and Barbuda,2020-10-15,77.02
ATG,Antigua and Barbuda,2020-10-16,77.02
ATG,Antigua and Barbuda,2020-10-17,77.02
ATG,Antigua and Barbuda,2020-10-18,77.02
ATG,Antigua and Barbuda,2020-10-19,77.02
ATG,Antigua and Barbuda,2020-10-20,77.02
ATG,Antigua and Barbuda,2020-10-21,77.02
ATG,Antigua and Barbuda,2020-10-22,77.02
ATG,Antigua and Barbuda,2020-10-23,77.02
ATG,Antigua and Barbuda,2020-10-24,77.02
ATG,Antigua and Barbuda,2020-10-25,77.02
ATG,Antigua and Barbuda,2020-10-26,77.02
ATG,Antigua and Barbuda,2020-10-27,77.02
ATG,Antigua and Barbuda,2020-10-28,77.02
ATG,Antigua and Barbuda,2020-10-29,77.02
ATG,Antigua and Barbuda,2020-10-30,77.02
ATG,Antigua and Barbuda,2020-10-31,77.02
ATG,Antigua and Barbuda,2020-11-01,77.02
ATG,Antigua and Barbuda,2020-11-02,77.02
ATG,Antigua and Barbuda,2020-11-03,77.02
ATG,Antigua and Barbuda,2020-11-04,77.02
ATG,Antigua and Barbuda,2020-11-05,77.02
ATG,Antigua and Barbuda,2020-11-06,77.02
ATG,Antigua and Barbuda,2020-11-07,77.02
ATG,Antigua and Barbuda,2020-11-08,77.02
ATG,Antigua and Barbuda,2020-11-09,77.02
ATG,Antigua and Barbuda,2020-11-10,77.02
ATG,Antigua and Barbuda,2020-11-11,77.02
ATG,Antigua and Barbuda,2020-11-12,77.02
ATG,Antigua and Barbuda,2020-11-13,77.02
ATG,Antigua and Barbuda,2020-11-14,77.02
ATG,Antigua and Barbuda,2020-11-15,77.02
ATG,Antigua and Barbuda,2020-11-16,77.02
ATG,Antigua and Barbuda,2020-11-17,77.02
ATG,Antigua and Barbuda,2020-11-18,77.02
ATG,Antigua and Barbuda,2020-11-19,77.02
ATG,Antigua and Barbuda,2020-11-20,77.02
ATG,Antigua and Barbuda,2020-11-21,77.02
ATG,Antigua and Barbuda,2020-11-22,77.02
ATG,Antigua and Barbuda,2020-11-23,77.02
ATG,Antigua and Barbuda,2020-11-24,77.02
ATG,Antigua and Barbuda,2020-11-25,77.02
ATG,Antigua and Barbuda,2020-11-26,77.02
ATG,Antigua and Barbuda,2020-11-27,77.02
ATG,Antigua and Barbuda,2020-11-28,77.02
ATG,Antigua and Barbuda,2020-11-29,77.02
ATG,Antigua and Barbuda,2020-11-30,77.02
ATG,Antigua and Barbuda,2020-12-01,77.02
ATG,Antigua and Barbuda,2020-12-02,77.02
ATG,Antigua and Barbuda,2020-12-03,77.02
ATG,Antigua and Barbuda,2020-12-04,77.02
ATG,Antigua and Barbuda,2020-12-05,77.02
ATG,Antigua and Barbuda,2020-12-06,77.02
ATG,Antigua and Barbuda,2020-12-07,77.02
ATG,Antigua and Barbuda,2020-12-08,77.02
ATG,Antigua and Barbuda,2020-12-09,77.02
ATG,Antigua and Barbuda,2020-12-10,77.02
ATG,Antigua and Barbuda,2020-12-11,77.02
ATG,Antigua and Barbuda,2020-12-12,77.02
ATG,Antigua and Barbuda,2020-12-13,77.02
ATG,Antigua and Barbuda,2020-12-14,77.02
ATG,Antigua and Barbuda,2020-12-15,77.02
ATG,Antigua and Barbuda,2020-12-16,77.02
ATG,Antigua and Barbuda,2020-12-17,77.02
ATG,Antigua and Barbuda,2020-12-18,77.02
ATG,Antigua and Barbuda,2020-12-19,77.02
ATG,Antigua and Barbuda,2020-12-20,77.02
ATG,Antigua and Barbuda,2020-12-21,77.02
ATG,Antigua and Barbuda,2020-12-22,77.02
ATG,Antigua and Barbuda,2020-12-23,77.02
ATG,Antigua and Barbuda,2020-12-24,77.02
ATG,Antigua and Barbuda,2020-12-25,77.02
ATG,Antigua and Barbuda,2020-12-26,77.02
ATG,Antigua and Barbuda,2020-12-27,77.02
ATG,Antigua and Barbuda,2020-12-28,77.02
ATG,Antigua and Barbuda,2020-12-29,77.02
ATG,Antigua and Barbuda,2020-12-30,77.02
ATG,Antigua and Barbuda,2020-12-31,77.02
ATG,Antigua and Barbuda,2021-01-01,77.02
ATG,Antigua and Barbuda,2021-01-02,77.02
ATG,Antigua and Barbuda,2021-01-03,77.02
ATG,Antigua and Barbuda,2021-01-04,77.02
ATG,Antigua and Barbuda,2021-01-05,77.02
ATG,Antigua and Barbuda,2021-01-06,77.02
ATG,Antigua and Barbuda,2021-01-07,77.02
ATG,Antigua and Barbuda,2021-01-08,77.02
ATG,Antigua and Barbuda,2021-01-09,77.02
ATG,Antigua and Barbuda,2021-01-10,77.02
ATG,Antigua and Barbuda,2021-01-11,77.02
ATG,Antigua and Barbuda,2021-01-12,77.02
ATG,Antigua and Barbuda,2021-01-13,77.02
ATG,Antigua and Barbuda,2021-01-14,77.02
ATG,Antigua and Barbuda,2021-01-15,77.02
ATG,Antigua and Barbuda,2021-01-16,77.02
ATG,Antigua and Barbuda,2021-01-17,77.02
ATG,Antigua and Barbuda,2021-01-18,77.02
ATG,Antigua and Barbuda,2021-01-19,77.02
ATG,Antigua and Barbuda,2021-01-20,77.02
ATG,Antigua and Barbuda,2021-01-21,77.02
ATG,Antigua and Barbuda,2021-01-22,77.02
ATG,Antigua and Barbuda,2021-01-23,77.02
ATG,Antigua and Barbuda,2021-01-24,77.02
ATG,Antigua and Barbuda,2021-01-25,77.02
ATG,Antigua and Barbuda,2021-01-26,77.02
ATG,Antigua and Barbuda,2021-01-27,77.02
ATG,Antigua and Barbuda,2021-01-28,77.02
ATG,Antigua and Barbuda,2021-01-29,77.02
ATG,Antigua and Barbuda,2021-01-30,77.02
ATG,Antigua and Barbuda,2021-01-31,77.02
ATG,Antigua and Barbuda,2021-02-01,77.02
ATG,Antigua and Barbuda,2021-02-02,77.02
ATG,Antigua and Barbuda,2021-02-03,77.02
ATG,Antigua and Barbuda,2021-02-04,77.02
ATG,Antigua and Barbuda,2021-02-05,77.02
ATG,Antigua and Barbuda,2021-02-06,77.02
ATG,Antigua and Barbuda,2021-02-07,77.02
ATG,Antigua and Barbuda,2021-02-08,77.02
ATG,Antigua and Barbuda,2021-02-09,77.02
ATG,Antigua and Barbuda,2021-02-10,77.02
ATG,Antigua and Barbuda,2021-02-11,77.02
ATG,Antigua and Barbuda,2021-02-12,77.02
ATG,Antigua and Barbuda,2021-02-13,77.02
ATG,Antigua and Barbuda,2021-02-14,77.02
ATG,Antigua and Barbuda,2021-02-15,77.02
ATG,Antigua and Barbuda,2021-02-16,77.02
ATG,Antigua and Barbuda,2021-02-17,77.02
ATG,Antigua and Barbuda,2021-02-18,77.02
ATG,Antigua and Barbuda,2021-02-19,77.02
ATG,Antigua and Barbuda,2021-02-20,77.02
ATG,Antigua and Barbuda,2021-02-21,77.02
ATG,Antigua and Barbuda,2021-02-22,77.02
ATG,Antigua and Barbuda,2021-02-23,77.02
ATG,Antigua and Barbuda,2021-02-24,77.02
ATG,Antigua and Barbuda,2021-02-25,77.02
ATG,Antigua and Barbuda,2021-02-26,77.02
ATG,Antigua and Barbuda,2021-02-27,77.02
ATG,Antigua and Barbuda,2021-02-28,77.02
ATG,Antigua and Barbuda,2021-03-01,77.02
ATG,Antigua and Barbuda,2021-03-02,77.02
ATG,Antigua and Barbuda,2021-03-03,77.02
ATG,Antigua and Barbuda,2021-03-04,77.02
ATG,Antigua and Barbuda,2021-03-05,77.02
ATG,Antigua and Barbuda,2021-03-06,77.02
ATG,Antigua and Barbuda,2021-03-07,77.02
ATG,Antigua and Barbuda,2021-03-08,77.02
ATG,Antigua and Barbuda,2021-03-09,77.02
ATG,Antigua and Barbuda,2021-03-10,77.02
ATG,Antigua and Barbuda,2021-03-11,77.02
ATG,Antigua and Barbuda,2021-03-12,77.02
ATG,Antigua and Barbuda,2021-03-13,77.02
ATG,Antigua and Barbuda,2021-03-14,77.02
ATG,Antigua and Barbuda,2021-03-15,77.02
ATG,Antigua and Barbuda,2021-03-16,77.02
ATG,Antigua and Barbuda,2021-03-17,77.02
ATG,Antigua and Barbuda,2021-03-18,77.02
ATG,Antigua and Barbuda,2021-03-19,77.02
ATG,Antigua and Barbuda,2021-03-20,77.02
ATG,Antigua and Barbuda,2021-03-21,77.02
ATG,Antigua and Barbuda,2021-03-22,77.02
ATG,Antigua and Barbuda,2021-03-23,77.02
ATG,Antigua and Barbuda,2021-03-24,77.02
ATG,Antigua and Barbuda,2021-03-25,77.02
ATG,Antigua and Barbuda,2021-03-26,77.02
ATG,Antigua and Barbuda,2021-03-27,77.02
ATG,Antigua and Barbuda,2021-03-28,77.02
ATG,Antigua and Barbuda,2021-03-29,77.02
ATG,Antigua and Barbuda,2021-03-30,77.02
ATG,Antigua and Barbuda,2021-03-31,77.02
ATG,Antigua and Barbuda,2021-04-01,77.02
AUS,Australia,2020-01-26,83.44
AUS,Australia,2020-01-27,83.44
AUS,Australia,2020-01-28,83.44
AUS,Australia,2020-01-29,83.44
AUS,Australia,2020-01-30,83.44
AUS,Australia,2020-01-31,83.44
AUS,Australia,2020-02-01,83.44
AUS,Australia,2020-02-02,83.44
AUS,Australia,2020-02-03,83.44
AUS,Australia,2020-02-04,83.44
AUS,Australia,2020-02-05,83.44
AUS,Australia,2020-02-06,83.44
AUS,Australia,2020-02-07,83.44
AUS,Australia,2020-02-08,83.44
AUS,Australia,2020-02-09,83.44
AUS,Australia,2020-02-10,83.44
AUS,Australia,2020-02-11,83.44
AUS,Australia,2020-02-12,83.44
AUS,Australia,2020-02-13,83.44
AUS,Australia,2020-02-14,83.44
AUS,Australia,2020-02-15,83.44
AUS,Australia,2020-02-16,83.44
AUS,Australia,2020-02-17,83.44
AUS,Australia,2020-02-18,83.44
AUS,Australia,2020-02-19,83.44
AUS,Australia,2020-02-20,83.44
AUS,Australia,2020-02-21,83.44
AUS,Australia,2020-02-22,83.44
AUS,Australia,2020-02-23,83.44
AUS,Australia,2020-02-24,83.44
AUS,Australia,2020-02-25,83.44
AUS,Australia,2020-02-26,83.44
AUS,Australia,2020-02-27,83.44
AUS,Australia,2020-02-28,83.44
AUS,Australia,2020-02-29,83.44
AUS,Australia,2020-03-01,83.44
AUS,Australia,2020-03-02,83.44
AUS,Australia,2020-03-03,83.44
AUS,Australia,2020-03-04,83.44
AUS,Australia,2020-03-05,83.44
AUS,Australia,2020-03-06,83.44
AUS,Australia,2020-03-07,83.44
AUS,Australia,2020-03-08,83.44
AUS,Australia,2020-03-09,83.44
AUS,Australia,2020-03-10,83.44
AUS,Australia,2020-03-11,83.44
AUS,Australia,2020-03-12,83.44
AUS,Australia,2020-03-13,83.44
AUS,Australia,2020-03-14,83.44
AUS,Australia,2020-03-15,83.44
AUS,Australia,2020-03-16,83.44
AUS,Australia,2020-03-17,83.44
AUS,Australia,2020-03-18,83.44
AUS,Australia,2020-03-19,83.44
AUS,Australia,2020-03-20,83.44
AUS,Australia,2020-03-21,83.44
AUS,Australia,2020-03-22,83.44
AUS,Australia,2020-03-23,83.44
AUS,Australia,2020-03-24,83.44
AUS,Australia,2020-03-25,83.44
AUS,Australia,2020-03-26,83.44
AUS,Australia,2020-03-27,83.44
AUS,Australia,2020-03-28,83.44
AUS,Australia,2020-03-29,83.44
AUS,Australia,2020-03-30,83.44
AUS,Australia,2020-03-31,83.44
AUS,Australia,2020-04-01,83.44
AUS,Australia,2020-04-02,83.44
AUS,Australia,2020-04-03,83.44
AUS,Australia,2020-04-04,83.44
AUS,Australia,2020-04-05,83.44
AUS,Australia,2020-04-06,83.44
AUS,Australia,2020-04-07,83.44
AUS,Australia,2020-04-08,83.44
AUS,Australia,2020-04-09,83.44
AUS,Australia,2020-04-10,83.44
AUS,Australia,2020-04-11,83.44
AUS,Australia,2020-04-12,83.44
AUS,Australia,2020-04-13,83.44
AUS,Australia,2020-04-14,83.44
AUS,Australia,2020-04-15,83.44
AUS,Australia,2020-04-16,83.44
AUS,Australia,2020-04-17,83.44
